acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,target
0.185,0.576,186410,0.889,0,8,0.71,-3.211,0,0.198,175.969,0.623,0
0.529,0.746,125115,0.895,2.89E-05,7,0.387,-1.412,1,0.209,91.021,0.768,0
0.0333,0.667,221844,0.625,0,2,0.0678,-2.81,1,0.16,122.51,0.264,0
0.164,0.817,267480,0.906,0.0014,11,0.138,-4.594,1,0.0453,105.002,0.794,0
0.0129,0.62,176158,0.873,0.0052,4,0.0777,-7.265,0,0.269,174,0.712,0
0.00802,0.785,221322,0.86,0,11,0.0737,-4.177,0,0.0323,129.987,0.564,0
0.127,0.749,189545,0.974,0.000795,4,0.0874,-1.599,0,0.058,109.99,0.712,0
0.0148,0.673,237517,0.859,0.000508,11,0.0944,-9.525,1,0.0517,110.016,0.419,0
0.119,0.728,166348,0.966,0.000632,11,0.137,-2.42,0,0.25,93.635,0.464,0
0.0647,0.696,178705,0.94,8.42E-05,7,0.547,-5.489,1,0.117,90.052,0.767,0
0.111,0.725,190000,0.92,0,7,0.32,-5.426,1,0.151,105.978,0.457,0
0.00447,0.799,206890,0.808,0.000112,11,0.46,-7.868,0,0.0687,110.013,0.225,0
0.433,0.684,230661,0.884,0.0596,2,0.0924,-4.47,0,0.0325,104.981,0.623,0
0.0404,0.704,188257,0.936,0.000647,7,0.156,-2.977,1,0.233,95.05,0.824,0
0.037,0.69,179754,0.838,0.000276,1,0.0662,-4.824,1,0.257,172.074,0.853,0
0.223,0.799,204000,0.537,0.00164,4,0.0631,-10.23,1,0.0732,109.986,0.832,0
0.0499,0.587,141141,0.717,0,11,0.646,-7.122,0,0.265,95.649,0.378,0
0.0172,0.779,259886,0.547,0.763,9,0.122,-11.273,1,0.0762,143.959,0.194,0
0.286,0.574,249208,0.474,0.527,1,0.142,-13.799,1,0.035,97.029,0.561,0
4.71E-06,0.587,208581,0.758,0.879,2,0.0848,-4.467,1,0.0328,84.898,0.225,0
0.615,0.674,106573,0.444,0.0345,2,0.0758,-17.027,1,0.542,151.219,0.257,0
0.00555,0.568,254500,0.815,0.0212,2,0.354,-5.798,1,0.0528,102.023,0.134,0
0.0482,0.694,224040,0.734,0,0,0.466,-6.931,1,0.465,69.97,0.564,0
0.00766,0.82,267521,0.791,0.758,10,0.0993,-6.593,1,0.135,133.001,0.283,0
0.027,0.514,401300,0.925,0.878,1,0.149,-11.224,1,0.163,174.006,0.113,0
0.0207,0.706,295133,0.35,0.595,1,0.738,-15.262,1,0.0595,142.001,0.179,0
0.248,0.689,301714,0.581,0.888,1,0.365,-9.308,1,0.0402,139.972,0.752,0
0.00383,0.747,517120,0.632,0.878,10,0.135,-13.745,0,0.0476,119.988,0.329,0
0.277,0.257,224418,0.484,0.794,8,0.21,-10.866,1,0.0452,105.013,0.0954,0
0.773,0.335,324780,0.57,0.629,7,0.0965,-7.329,1,0.0381,138.891,0.0866,0
0.0663,0.601,308080,0.476,0.891,1,0.117,-12.026,0,0.0761,145.997,0.186,0
0.00134,0.618,239773,0.826,0.000149,2,0.646,-5.09,1,0.314,139.982,0.268,0
0.79,0.324,264334,0.439,0.471,11,0.232,-9.403,1,0.0452,128.387,0.0849,0
0.61,0.586,214130,0.711,0.928,4,0.121,-14.389,1,0.0596,94.991,0.155,0
0.00214,0.556,248387,0.634,0.728,1,0.38,-12.181,0,0.061,172.046,0.0487,0
0.115,0.572,500292,0.798,0.491,1,0.121,-13.183,1,0.0431,129.986,0.0704,0
0.0479,0.666,275644,0.882,0.294,9,0.109,-2.578,1,0.0324,127.964,0.069,0
0.512,0.563,259817,0.389,0.00935,9,0.113,-10.35,0,0.0285,100.023,0.567,0
0.412,0.695,212582,0.788,0.822,9,0.088,-6.446,0,0.0696,124.965,0.109,0
0.0406,0.599,291582,0.517,0.894,6,0.221,-10.487,1,0.113,141.999,0.191,0
0.0075,0.753,350382,0.761,0.874,10,0.397,-8.579,0,0.0612,120,0.256,0
0.201,0.721,346000,0.441,0.738,5,0.18,-11.921,0,0.0736,135.015,0.124,0
0.00619,0.726,370791,0.857,0.804,10,0.138,-7.427,0,0.054,139.005,0.142,0
0.569,0.758,184976,0.334,0.904,1,0.111,-14.084,0,0.0728,130.04,0.0635,0
0.721,0.294,307373,0.444,0.767,2,0.122,-10.409,0,0.0378,86.547,0.0484,0
0.0333,0.57,223067,0.717,0.0107,10,0.0643,-10.079,0,0.037,79.969,0.404,0
0.0292,0.613,482992,0.863,0.936,8,0.0847,-10.038,1,0.0416,160.065,0.614,0
0.738,0.642,289083,0.286,0.737,1,0.105,-19.865,1,0.0389,94.998,0.0869,0
0.354,0.514,214637,0.524,0.000239,5,0.103,-7.474,0,0.0572,111.034,0.126,0
0.00138,0.445,246968,0.907,0.923,1,0.12,-6.366,1,0.0505,165.008,0.413,0
0.000184,0.7,281142,0.741,0.826,0,0.109,-11.692,1,0.0411,130.025,0.181,0
0.00417,0.474,348571,0.842,0.739,1,0.119,-5.189,1,0.0611,167.798,0.202,0
0.478,0.489,288533,0.428,0.767,1,0.143,-12.907,1,0.0322,130.016,0.0526,0
0.0428,0.768,305103,0.861,0.678,7,0.164,-8.263,1,0.114,135.035,0.143,0
0.0838,0.76,283049,0.659,0.761,7,0.122,-8.931,0,0.039,123.965,0.521,0
0.327,0.124,246129,0.5,0.166,9,0.0457,-6.661,1,0.045,177.535,0.0376,0
0.274,0.631,177083,0.367,0.641,1,0.111,-10.945,0,0.0402,132.012,0.0552,0
0.00252,0.814,239806,0.5,0.826,1,0.286,-14.644,1,0.122,139.993,0.138,0
0.0125,0.504,134347,0.667,0.227,6,0.61,-4.076,1,0.0269,125.957,0.182,0
0.00147,0.593,203147,0.79,0.434,1,0.101,-6.486,1,0.0521,173.006,0.59,0
0.00648,0.5,278644,0.712,0.954,5,0.162,-4.057,1,0.0581,117.915,0.195,0
0.0371,0.765,380108,0.397,0.849,6,0.0975,-11.918,1,0.0529,99.994,0.43,0
0.00102,0.508,189742,0.397,0.835,11,0.111,-9.518,0,0.05,89.955,0.0364,0
0.06,0.274,541428,0.787,0.689,8,0.133,-10.634,1,0.0495,92.635,0.143,0
0.0167,0.677,340637,0.804,0.918,0,0.576,-7.025,0,0.165,165.003,0.32,0
0.249,0.804,338000,0.741,0.0019,5,0.116,-6.818,0,0.2,159.844,0.484,0
0.0227,0.538,184554,0.941,0,4,0.302,-3.582,1,0.0639,140.044,0.585,0
0.0119,0.548,164683,0.721,0,8,0.216,-4.466,1,0.0472,177.918,0.594,0
0.601,0.621,216573,0.882,0,6,0.132,-5.01,1,0.0459,126.023,0.573,0
0.308,0.616,223320,0.849,0,0,0.311,-4.897,1,0.0373,113.066,0.639,0
0.12,0.501,186613,0.788,0,10,0.137,-4.624,1,0.0415,152.047,0.61,0
0.152,0.55,195187,0.539,0,7,0.182,-7.669,1,0.0756,169.81,0.468,0
0.00716,0.6,195187,0.742,0,6,0.363,-4.135,1,0.0379,85.008,0.796,0
0.107,0.426,193880,0.829,0,9,0.317,-2.84,1,0.0569,180.241,0.814,0
0.102,0.467,219354,0.795,0,11,0.264,-3.6,1,0.0687,163.837,0.472,0
0.381,0.547,186667,0.511,0,8,0.15,-5.264,1,0.0275,137.87,0.256,0
0.0317,0.711,209733,0.774,0,7,0.124,-4.068,1,0.0308,111.016,0.939,0
0.0951,0.561,209229,0.536,0,6,0.114,-6.227,1,0.0346,150.01,0.378,0
0.0477,0.52,171493,0.841,0,9,0.25,-3.048,1,0.0524,147.963,0.705,0
0.0638,0.441,171800,0.826,0.00162,6,0.0944,-4.175,1,0.04,75.982,0.577,0
0.038,0.661,209760,0.633,2.82E-06,7,0.124,-5.986,1,0.0349,81.984,0.613,0
0.191,0.694,189507,0.715,0,4,0.73,-5.39,1,0.0461,130.085,0.757,0
0.278,0.633,220160,0.858,0,11,0.315,-3.509,0,0.0356,119.998,0.541,0
0.133,0.519,200416,0.738,0,7,0.0986,-5.452,1,0.0327,155.972,0.506,0
0.0228,0.77,138853,0.887,2.52E-05,6,0.098,-4.772,1,0.0678,100.028,0.817,0
0.0457,0.651,201147,0.929,0,10,0.209,-3.964,1,0.0563,115.021,0.507,0
0.19,0.593,175067,0.745,0,7,0.227,-4.37,1,0.0574,169.951,0.849,0
0.559,0.645,186533,0.642,3.62E-05,4,0.326,-7.709,1,0.0292,145.989,0.65,0
0.148,0.463,195587,0.71,0.000196,0,0.123,-7.051,1,0.0859,78.144,0.44,0
0.355,0.62,196320,0.443,0,5,0.108,-7.984,1,0.028,141.976,0.339,0
0.0146,0.617,213493,0.849,0,10,0.194,-4.316,0,0.0355,106.998,0.695,0
0.075,0.657,203222,0.751,2.85E-05,8,0.115,-6.273,0,0.0474,89.993,0.778,0
0.294,0.643,188893,0.79,0,4,0.107,-6.079,1,0.0462,95.987,0.8,0
0.0969,0.641,193427,0.842,0,9,0.169,-4.872,1,0.0464,89.997,0.738,0
0.335,0.565,199068,0.598,0,6,0.124,-5.894,1,0.0276,155.814,0.449,0
0.414,0.593,182200,0.753,2.30E-06,1,0.138,-4.491,1,0.0309,96.003,0.506,0
0.275,0.764,169227,0.555,0,11,0.0824,-6.414,1,0.0604,111.004,0.255,0
0.0303,0.54,230841,0.846,0,8,0.17,-3.833,1,0.0417,143.983,0.774,0
0.306,0.594,232165,0.6,0,2,0.149,-6.712,1,0.0498,145.967,0.5,0
0.168,0.591,198689,0.815,8.68E-06,10,0.142,-4.725,1,0.0366,118.024,0.306,0
0.0391,0.558,192587,0.737,0,6,0.0944,-4.022,1,0.0275,149.956,0.335,0
0.417,0.408,193416,0.523,9.58E-06,7,0.0877,-8.001,1,0.0353,169.954,0.428,0
0.122,0.641,182235,0.929,0.000632,2,0.129,-5.287,1,0.0709,101.991,0.551,0
0.42,0.525,183920,0.84,1.67E-05,1,0.361,-4.21,0,0.037,136.037,0.806,0
0.0241,0.54,190973,0.694,0.0092,5,0.0971,-4.456,1,0.0296,78.017,0.613,0
0.657,0.631,205453,0.591,0,7,0.11,-5.785,1,0.0277,97.074,0.489,0
0.621,0.512,178147,0.58,1.72E-05,3,0.513,-6.658,0,0.029,159.847,0.303,0
0.307,0.499,201480,0.643,0,11,0.106,-5.416,1,0.0354,93.805,0.469,0
0.563,0.516,173173,0.745,0,2,0.275,-8.352,1,0.0774,186.004,0.825,0
0.379,0.683,188824,0.372,0,0,0.119,-16.174,0,0.0278,101.909,0.637,0
0.28,0.695,163053,0.718,0,6,0.0871,-3.492,1,0.0271,114.963,0.895,0
0.148,0.549,205827,0.883,0,9,0.0609,-4.092,1,0.0344,145.06,0.487,0
0.0166,0.592,221600,0.928,1.38E-05,11,0.123,-5.403,1,0.0557,121.997,0.391,0
0.602,0.547,193027,0.822,0,5,0.107,-2.85,1,0.0334,81.981,0.553,0
0.0967,0.562,176587,0.743,0,7,0.13,-6.154,1,0.0574,117.006,0.546,0
0.111,0.463,194867,0.653,0.000136,0,0.172,-5.515,1,0.0273,143.912,0.233,0
0.0397,0.509,173961,0.493,1.32E-06,0,0.102,-6.676,1,0.0266,97.846,0.264,0
0.74,0.801,213000,0.446,0.038,10,0.0832,-14.605,1,0.0735,97.898,0.925,0
0.251,0.719,281200,0.645,4.09E-06,0,0.273,-8.405,1,0.0387,113.965,0.961,0
0.179,0.808,220627,0.535,9.91E-05,1,0.158,-12.521,1,0.0353,114.031,0.848,0
0.266,0.806,210500,0.74,0.00237,2,0.137,-4.695,1,0.0313,116.507,0.739,0
0.00643,0.874,244733,0.556,0.311,11,0.0445,-9.322,0,0.0708,122.849,0.883,0
0.176,0.373,192760,0.856,0,8,0.228,-8.117,0,0.122,198.372,0.605,0
0.729,0.785,148040,0.776,0,2,0.181,-5.259,1,0.0312,121.505,0.967,0
0.154,0.573,451400,0.546,0,6,0.186,-12.163,1,0.0631,98.223,0.636,0
0.417,0.538,165790,0.969,0.00154,11,0.119,-5.626,0,0.0906,138.652,0.928,0
0.22,0.731,211853,0.804,0,2,0.15,-6.62,1,0.106,118.933,0.761,0
0.0551,0.698,205507,0.853,0.00196,1,0.0388,-9.667,1,0.0353,107.347,0.879,0
0.127,0.617,247413,0.879,5.71E-05,0,0.339,-7.564,0,0.0455,114.453,0.746,0
0.0962,0.59,230640,0.868,0.000322,5,0.442,-5.832,0,0.048,184.348,0.798,0
0.761,0.212,191133,0.424,0,10,0.336,-9.97,1,0.0332,170.983,0.511,0
0.261,0.547,172867,0.82,0,8,0.3,-6.728,1,0.0805,118.208,0.933,0
0.0876,0.872,228573,0.715,0.0706,11,0.177,-10.182,1,0.0468,133.225,0.967,0
0.204,0.577,258707,0.481,0.00229,10,0.317,-10.581,0,0.03,132.159,0.311,0
0.0845,0.826,252373,0.718,5.44E-06,10,0.0652,-10.388,0,0.0555,105.857,0.884,0
0.824,0.617,257240,0.239,1.72E-05,0,0.147,-11.219,1,0.0591,75.114,0.426,0
0.149,0.87,495400,0.657,0.0102,2,0.053,-7.32,1,0.0522,110.596,0.893,0
0.93,0.714,165067,0.338,0.00644,4,0.389,-10.994,0,0.0456,128.385,0.667,0
0.114,0.697,214827,0.809,0.000521,9,0.183,-8.197,1,0.0302,125.941,0.98,0
0.132,0.582,535333,0.973,0.486,11,0.098,-6.571,0,0.0602,138.361,0.877,0
0.273,0.594,279333,0.38,2.87E-05,10,0.1,-12.059,0,0.0455,92.004,0.446,0
0.665,0.82,185400,0.57,0.011,7,0.154,-14.226,0,0.135,108.41,0.787,0
0.0118,0.556,165227,0.57,0.000526,2,0.198,-9.472,1,0.0393,126.01,0.304,0
0.57,0.65,180056,0.306,7.07E-06,9,0.0707,-9.443,1,0.0393,118.068,0.605,0
0.291,0.666,226213,0.714,0.0212,4,0.128,-9.448,0,0.0617,89.018,0.69,0
0.0499,0.843,230773,0.702,0.000301,6,0.308,-4.981,0,0.0462,125.464,0.883,0
0.3,0.784,216733,0.893,1.57E-05,7,0.272,-5.153,0,0.0923,118.738,0.819,0
0.447,0.506,392240,0.744,0,8,0.0761,-8.021,1,0.05,131.165,0.714,0
0.245,0.667,160280,0.599,0,0,0.107,-8.894,1,0.0291,127.935,0.971,0
0.0528,0.639,233373,0.845,0,10,0.336,-3.333,1,0.0372,119.485,0.871,0
0.823,0.519,178200,0.46,5.97E-05,11,0.243,-14.53,1,0.0688,132.082,0.675,0
0.194,0.693,255067,0.565,0.000175,9,0.0806,-12.583,1,0.0345,97.937,0.692,0
0.225,0.677,390862,0.852,3.95E-05,5,0.0595,-10.856,1,0.045,91.691,0.93,0
0.726,0.486,166827,0.312,1.59E-06,2,0.0601,-13.522,1,0.0533,205.917,0.598,0
0.546,0.273,179693,0.347,0.0137,5,0.334,-8.631,1,0.0292,87.411,0.328,0
0.215,0.62,190827,0.824,1.28E-06,6,0.116,-5.315,1,0.0258,110.494,0.637,0
0.762,0.617,165080,0.81,0,10,0.134,-6.513,1,0.0798,97.389,0.65,0
0.48,0.59,216773,0.355,0,9,0.0585,-14.051,1,0.0352,133.03,0.499,0
0.57,0.756,199396,0.397,0.0115,7,0.0542,-10.701,0,0.0522,101.985,0.507,0
0.0116,0.596,238733,0.869,0.173,10,0.0678,-11.97,1,0.037,109.902,0.944,0
0.625,0.579,165000,0.419,0,0,0.0981,-10.72,1,0.0346,104.564,0.673,0
0.43,0.663,151667,0.6,0,7,0.184,-10.87,1,0.032,129.991,0.8,0
0.627,0.691,125440,0.507,0,11,0.457,-10.23,1,0.0343,128.518,0.885,0
0.279,0.883,172333,0.464,1.51E-05,10,0.0744,-11.251,1,0.0591,111.548,0.925,0
0.000151,0.268,195568,0.882,6.52E-06,2,0.17,-3.549,1,0.0589,158.696,0.4,0
0.000199,0.282,185240,0.931,0.203,2,0.389,-6.708,1,0.05,90.662,0.368,0
0.0045,0.304,258253,0.917,0,2,0.142,-4.129,1,0.0728,197.847,0.437,0
0.00958,0.538,211453,0.912,0.000861,0,0.182,-4.015,1,0.237,139.733,0.428,0
0.908,0.897,184093,0.46,0.0109,10,0.0968,-10.554,0,0.0424,90.517,0.197,0
0.000205,0.272,139396,0.896,0.168,9,0.0677,-5.933,0,0.0496,160.458,0.492,0
0.267,0.599,241673,0.809,0.394,9,0.302,-5.76,0,0.0473,132.669,0.286,0
0.00125,0.795,153507,0.717,0,2,0.121,-5.937,1,0.253,141.026,0.75,0
0.000762,0.249,267440,0.835,0.0221,0,0.0559,-7.372,1,0.0568,123.334,0.334,0
0.000714,0.647,139565,0.903,0.000369,0,0.353,-2.3,1,0.193,97.982,0.774,0
0.000224,0.316,182307,0.685,0,4,0.279,-6.186,0,0.0745,164.275,0.585,0
0.381,0.893,192000,0.477,0.00297,11,0.108,-13.443,0,0.28,145.286,0.874,0
0.000451,0.466,106600,0.645,0.442,11,0.1,-6.843,0,0.0492,147.498,0.385,0
0.00485,0.391,300820,0.835,0.00514,7,0.118,-4.944,1,0.0702,129.024,0.109,0
2.99E-05,0.452,169056,0.843,0.00543,11,0.36,-5.492,1,0.0432,91.995,0.812,0
0.00793,0.701,139524,0.79,1.58E-06,9,0.335,-3.644,1,0.0374,126.016,0.758,0
0.582,0.699,132960,0.889,4.03E-05,9,0.118,-5.009,0,0.0668,92.375,0.634,0
0.0823,0.61,101381,0.782,0,2,0.105,-4.619,1,0.288,179.911,0.852,0
8.83E-05,0.475,171093,0.976,0.000415,11,0.0845,-3.822,0,0.0721,136.069,0.345,0
0.00133,0.328,197394,0.906,6.52E-06,0,0.349,-5.707,1,0.0709,149.674,0.571,0
0.00074,0.505,220879,0.948,0.00124,2,0.465,-5.334,1,0.0578,163.79,0.729,0
0.0175,0.539,194747,0.845,0.000217,0,0.133,-5.287,1,0.0908,160.024,0.469,0
0.00073,0.266,175850,0.964,0.000286,9,0.278,-4.308,1,0.101,136.526,0.469,0
0.00329,0.39,241019,0.846,1.58E-05,2,0.34,-5.73,1,0.0456,139.68,0.541,0
0.00834,0.511,159680,0.945,0,9,0.0638,-6.567,0,0.063,158.991,0.805,0
0.00271,0.644,206540,0.81,0.00065,2,0.332,-4.482,0,0.0629,124.923,0.474,0
0.00257,0.63,228920,0.681,0.00355,11,0.0708,-7.446,1,0.0675,91.088,0.49,0
0.00156,0.473,118883,0.871,0.28,5,0.152,-5.363,0,0.12,150.143,0.417,0
0.000298,0.468,167520,0.959,0.000549,0,0.306,-4.424,1,0.0456,82.512,0.668,0
0.00752,0.441,151542,0.769,0,11,0.277,-4.556,1,0.0634,179.024,0.88,0
0.0284,0.509,191095,0.981,0.00202,6,0.125,-3.446,0,0.25,94.032,0.119,0
0.000644,0.467,183511,0.868,9.93E-06,10,0.17,-6.079,0,0.0478,107.648,0.298,0
0.395,0.574,207875,0.715,2.99E-05,4,0.0738,-4.584,1,0.0599,145.473,0.634,0
0.000344,0.417,312653,0.828,0.00637,5,0.159,-7.793,0,0.0361,103.998,0.325,0
0.000912,0.513,98429,0.806,0.834,9,0.191,-7.01,1,0.0796,102.459,0.584,0
0.107,0.414,202254,0.774,1.64E-05,8,0.492,-3.534,0,0.217,115.326,0.468,0
0.0554,0.457,241733,0.783,0.57,11,0.113,-7.585,1,0.0373,114.012,0.345,0
0.00125,0.46,157130,0.862,0.00157,9,0.671,-8.136,1,0.0987,155.805,0.333,0
0.000772,0.623,168960,0.835,0.000602,2,0.328,-5.935,1,0.0633,94.024,0.424,0
0.00104,0.338,125080,0.982,0.00234,7,0.947,-4.079,1,0.181,170.329,0.291,0
0.00207,0.732,158000,0.725,0.00246,11,0.0999,-6.162,0,0.0371,120.213,0.963,0
0.0002,0.554,188000,0.76,9.15E-05,6,0.103,-11.707,0,0.0392,119.977,0.609,0
0.000163,0.214,310667,0.956,0.934,6,0.233,-2.206,1,0.0591,155.194,0.337,0
0.61,0.673,151899,0.545,0,0,0.141,-9.536,1,0.0924,158.053,0.356,0
0.00625,0.795,177000,0.674,0,1,0.219,-5.542,1,0.164,142.069,0.869,0
0.265,0.464,209129,0.969,0,9,0.168,-4.604,0,0.183,125.829,0.334,0
0.00026,0.431,148893,0.728,0.875,1,0.0774,-4.372,0,0.031,100.662,0.384,0
0.000664,0.483,160013,0.937,0,4,0.0683,-5.093,1,0.0687,93,0.33,0
0.0777,0.56,163973,0.681,0.00639,2,0.535,-9.603,1,0.0386,118.008,0.473,0
3.54E-05,0.226,267880,0.955,0.863,2,0.111,-6.291,1,0.11,101.866,0.24,0
