Year,Month,ArtistScore,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,target
2014,10,0,0.501,0.988,3,-6.866,1,0.0857,8.65E-05,0.432,0.732,0.0615,90.032,0
1996,4,0,0.569,0.932,11,-5.659,0,0.0388,0.000496,0.0342,0.259,0.944,120.858,0
2005,4,0,0.732,0.967,11,-3.489,1,0.21,0.0132,4.34E-06,0.326,0.581,98.922,0
2000,1,0,0.581,0.906,10,-7.805,0,0.0578,0.013,0.847,0.779,0.816,104.827,0
2008,1,0,0.441,0.74,11,-5.108,1,0.0356,0.0712,0,0.0806,0.45,82.049,1
2006,8,1,0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,1
1999,2,0,0.423,0.933,10,-4.029,1,0.0603,0.000353,0,0.125,0.405,134.881,0
2005,3,0,0.562,0.423,4,-16.572,1,0.0283,8.12E-05,0.818,0.316,0.662,99.97,1
2007,1,1,0.57,0.886,6,-4.145,0,0.044,0.00112,0.00739,0.594,0.805,158.035,1
2010,10,0,0.674,0.899,9,-5.115,1,0.193,0.011,0,0.327,0.604,95.999,1
1995,1,0,0.616,0.698,7,-9.379,1,0.0315,0.0191,0.0279,0.1,0.879,90.655,0
2000,4,0,0.306,0.928,8,-3.134,1,0.0546,0.119,2.20E-05,0.37,0.468,141.283,0
1994,6,0,0.652,0.603,7,-6.903,1,0.0247,0.293,0,0.0816,0.353,90.997,1
2015,6,0,0.518,0.193,2,-9.062,1,0.0515,0.777,0.0141,0.105,0.211,169.181,0
1992,5,0,0.188,0.0419,4,-30.402,1,0.0462,0.918,0.904,0.0863,0.0408,185.352,0
2006,2,0,0.309,0.972,1,-3.889,1,0.127,1.02E-05,0.142,0.202,0.564,134.013,0
1992,1,0,0.758,0.777,0,-9.607,1,0.0421,0.0292,0.00361,0.0376,0.965,109.046,0
1998,8,1,0.541,0.701,7,-7.287,0,0.102,0.0761,0,0.0763,0.334,80.057,1
2003,1,0,0.623,0.878,2,-3.662,1,0.0372,0.146,0.00191,0.137,0.608,113.225,1
2004,5,0,0.26,0.461,10,-11.193,0,0.0569,0.447,0,0.147,0.161,167.788,0
2006,5,1,0.695,0.993,0,-3.102,1,0.0614,0.00194,0.00217,0.0877,0.28,107.933,1
1996,11,1,0.875,0.658,0,-3.641,1,0.359,0.275,0,0.122,0.661,92.039,0
1995,9,0,0.575,0.825,10,-5.622,1,0.0634,0.249,0,0.317,0.908,129.82,0
2008,1,1,0.713,0.632,4,-7.249,0,0.114,0.00822,1.69E-05,0.0978,0.474,99.793,1
2007,9,0,0.425,0.955,9,-5.295,1,0.0442,0.000308,0,0.0745,0.546,95.639,0
2006,8,1,0.327,0.295,4,-6.907,0,0.0313,0.775,0,0.107,0.143,148.574,1
2009,9,1,0.684,0.909,0,-3.797,1,0.0321,0.0782,1.22E-06,0.373,0.864,115.034,1
2007,10,0,0.85,0.539,3,-7.109,1,0.0327,0.0292,0.0397,0.0549,0.956,96.031,0
2004,3,0,0.471,0.978,11,-3.124,0,0.12,4.86E-05,0.105,0.285,0.333,132.809,0
2000,7,0,0.53,0.748,0,-9.731,1,0.112,0.204,0.000222,0.338,0.632,124.875,0
2004,10,0,0.81,0.422,9,-10.832,1,0.0353,0.217,0.133,0.0754,0.31,106.002,0
1999,4,1,0.645,0.808,7,-7.068,1,0.374,0.0778,0,0.121,0.728,89.003,0
2006,1,0,0.55,0.525,8,-6.673,0,0.0464,0.0725,0,0.0931,0.366,159.932,0
2009,4,0,0.163,0.885,5,-4.623,0,0.0725,0.000202,0.0121,0.228,0.549,198.556,1
2007,1,0,0.287,0.973,3,-4.573,1,0.0626,0.00137,0.679,0.18,0.368,145.155,0
1995,10,0,0.613,0.721,1,-6.868,1,0.0252,0.000641,1.60E-05,0.13,0.763,107.956,1
2000,1,0,0.132,0.175,4,-19.001,0,0.0346,0.905,0.226,0.115,0.0373,89.34,0
2011,1,1,0.483,0.625,9,-3.848,1,0.027,0.203,0,0.0484,0.366,167.975,1
1993,9,0,0.547,0.457,8,-9.872,1,0.0293,0.46,0,0.122,0.298,150.001,1
1996,6,1,0.351,0.9,8,-7.146,1,0.0357,0.000107,0.0262,0.11,0.777,116.023,1
2005,8,0,0.44,0.952,8,-5.031,1,0.0874,8.37E-05,0,0.232,0.609,101.181,0
1997,3,1,0.552,0.696,1,-8.374,1,0.0324,0.00661,0.00104,0.0721,0.52,116.175,1
1999,8,0,0.583,0.637,0,-6.464,1,0.0459,0.00722,0.0419,0.177,0.315,80.004,1
2008,11,1,0.26,0.26,5,-10.669,1,0.0329,0.666,0.00447,0.175,0.318,172.655,1
2011,6,0,0.519,0.52,6,-4.547,1,0.03,0.0757,0,0.166,0.281,129.862,1
2001,5,0,0.633,0.844,9,-5.101,1,0.404,0.0227,0,0.0786,0.823,94.263,0
2001,1,1,0.925,0.56,8,-3.795,0,0.0436,0.138,1.19E-05,0.0861,0.966,92.895,1
2009,6,1,0.573,0.905,10,-5.954,1,0.0343,0.0408,0,0.113,0.683,135.943,1
1997,8,0,0.816,0.601,1,-6.396,0,0.272,0.0184,0,0.0117,0.756,77.993,0
2010,7,0,0.743,0.648,7,-4.802,1,0.0423,0.908,0,0.206,0.828,137.359,0
1998,4,0,0.711,0.481,0,-8.135,0,0.0242,0.273,0,0.0952,0.392,90.118,1
2008,1,0,0.667,0.781,0,-3.311,1,0.0799,0.00596,1.98E-06,0.463,0.568,132.952,0
2002,1,1,0.532,0.686,0,-6.238,1,0.0254,0.0273,0,0.0903,0.304,131.962,1
2006,9,0,0.685,0.723,7,-4.791,1,0.176,0.131,0.000935,0.592,0.385,75.995,1
2011,4,1,0.811,0.289,6,-13.92,1,0.0759,0.605,0.0288,0.133,0.35,142.97,0
2007,1,0,0.221,0.142,1,-17.122,0,0.0356,0.963,0.883,0.093,0.037,60.237,0
1990,7,0,0.506,0.902,9,-4.705,1,0.0458,0.000198,0.156,0.251,0.764,113.618,0
2010,1,1,0.663,0.821,7,-4.557,1,0.0356,0.229,0,0.295,0.849,98.001,1
1994,7,0,0.536,0.86,7,-5.024,1,0.0479,0.0199,0.167,0.0619,0.532,110.162,1
2007,4,0,0.708,0.286,10,-13.724,1,0.143,0.0112,0.87,0.138,0.736,174.06,0
2005,1,1,0.935,0.75,11,-5.113,0,0.251,0.039,0,0.18,0.451,99.873,1
2002,1,0,0.56,0.575,2,-7.26,1,0.285,0.00211,0.0475,0.0626,0.771,174.172,0
1998,10,0,0.543,0.627,2,-7.348,0,0.0359,0.00163,0.027,0.135,0.165,145.278,0
2008,6,0,0.532,0.984,1,-3.435,1,0.101,1.62E-05,0.102,0.36,0.384,110.03,0
1999,1,0,0.814,0.573,1,-13.452,1,0.21,0.554,3.19E-05,0.0969,0.546,167.885,0
1996,9,0,0.5,0.528,5,-7.46,1,0.0305,0.534,1.00E-05,0.135,0.217,113.847,0
2009,8,0,0.641,0.936,9,-2.848,0,0.067,0.00103,6.73E-05,0.0875,0.6,140.05,0
2001,2,0,0.524,0.923,7,-7.836,1,0.0496,0.00462,0.213,0.124,0.15,140.005,0
2013,7,0,0.343,0.508,9,-12.218,0,0.0349,0.00673,0.308,0.117,0.292,134.977,0
1991,9,0,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86E-05,0.648,0.315,102.591,1
1990,1,0,0.369,0.613,7,-10.847,1,0.0335,0.025,4.96E-06,0.101,0.338,137.793,0
2001,1,0,0.424,0.853,11,-4.291,1,0.0378,0.00888,0,0.105,0.354,96.034,1
2002,5,0,0.219,0.92,2,-6.545,1,0.0904,3.04E-05,0.696,0.341,0.229,106.806,0
2011,1,0,0.491,0.34,3,-12.18,1,0.0293,0.645,1.46E-06,0.112,0.226,133.305,1
2000,2,0,0.696,0.685,1,-5.53,0,0.0246,0.218,0,0.0988,0.507,100.088,1
2003,1,1,0.667,0.501,0,-8.058,1,0.0436,0.335,0,0.0821,0.555,123.94,0
2005,10,1,0.68,0.367,0,-9.883,0,0.025,0.427,0.00218,0.112,0.348,100.078,0
2008,1,1,0.682,0.646,11,-5.509,1,0.0839,0.376,0,0.0705,0.253,128.279,1
2009,3,0,0.513,0.763,7,-5.562,1,0.0305,0.214,1.45E-06,0.268,0.488,135.016,0
2008,1,0,0.641,0.488,1,-9.604,1,0.0349,0.0321,0.0293,0.233,0.441,125.497,0
2017,11,1,0.721,0.719,6,-13.07,1,0.0423,0.00352,0.551,0.0534,0.94,130.016,0
2006,1,0,0.45,0.883,7,-4.094,1,0.0524,0.00193,0,0.293,0.328,93.41,1
1997,1,1,0.713,0.806,6,-7.262,0,0.0472,0.0473,0,0.275,0.863,112.073,1
1993,1,0,0.14,0.0316,10,-34.91,1,0.0401,0.289,0.879,0.11,0.0322,95.891,0
1991,1,0,0.595,0.856,2,-9.532,1,0.0429,0.0303,0.000298,0.0476,0.519,133.568,0
2002,7,1,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75E-06,0.153,0.819,170.241,1
1991,9,0,0.438,0.735,4,-8.114,1,0.0301,0.0632,0,0.0943,0.527,174.335,1
2010,4,0,0.121,0.781,9,-4.349,0,0.0427,5.34E-05,0.843,0.137,0.0741,163.59,0
2006,2,0,0.736,0.421,2,-14.623,0,0.0517,0.821,0.00175,0.231,0.96,96.565,0
2005,1,0,0.503,0.399,4,-7.468,0,0.0343,0.687,6.04E-06,0.101,0.334,89.638,0
1996,8,0,0.427,0.884,4,-8.631,1,0.0905,0.0301,0.211,0.109,0.623,176.563,0
1992,5,1,0.731,0.707,0,-9.79,0,0.0769,0.0596,0.00654,0.264,0.838,200.306,1
1999,8,1,0.574,0.368,7,-10.644,1,0.0271,0.0163,2.12E-05,0.0746,0.296,129.457,1
1996,1,0,0.668,0.602,7,-8.09,1,0.0221,0.0594,0,0.0763,0.657,101.266,1
2001,5,0,0.729,0.975,0,-3.692,1,0.213,0.356,1.82E-05,0.487,0.764,146.941,0
2005,3,0,0.642,0.365,8,-10.092,1,0.0361,0.855,0,0.104,0.861,81.458,0
2003,1,0,0.174,0.532,2,-13.42,1,0.0583,0.118,0.899,0.156,0.0991,90.862,0
1991,7,1,0.683,0.476,3,-9.995,0,0.027,0.243,0,0.0786,0.725,91.989,1
1996,9,1,0.628,0.775,0,-10.977,0,0.0351,9.83E-05,0.601,0.0734,0.839,121.099,0
2009,3,0,0.886,0.461,2,-8.684,1,0.0521,0.622,0.00317,0.325,0.718,96.42,0
1996,1,0,0.616,0.793,1,-9.063,0,0.0304,0.0104,0.00837,0.211,0.405,139.853,0
2009,8,0,0.295,0.606,11,-10.926,0,0.0635,0.15,0.868,0.0837,0.06,155.182,0
2010,4,0,0.268,0.997,10,-2.274,1,0.156,2.60E-05,0.0997,0.0772,0.131,112.602,0
2007,1,0,0.824,0.641,9,-7.099,1,0.402,0.433,0,0.0755,0.73,94.943,0
1995,9,0,0.36,0.932,2,-7.726,1,0.0565,0.000343,0.0314,0.111,0.805,185.926,1
2009,12,0,0.566,0.307,9,-5.421,1,0.0463,0.323,0,0.133,0.478,141.802,0
2009,1,0,0.6,0.756,10,-6.675,1,0.032,0.000494,0.000482,0.145,0.0941,115,0
2010,1,0,0.551,0.244,4,-8.485,1,0.0268,0.963,0,0.371,0.434,107.394,0
2013,1,0,0.534,0.883,9,-5.432,1,0.0334,0.0233,1.94E-05,0.0266,0.222,108.013,0
2003,10,0,0.862,0.668,6,-5.308,1,0.0718,0.11,4.59E-06,0.0633,0.889,85.024,0
1992,1,0,0.325,0.937,8,-6.295,1,0.085,0.0443,0,0.0442,0.158,106.989,0
1997,1,0,0.814,0.955,1,-5.905,0,0.0377,0.0146,0.283,0.218,0.963,129.992,1
1995,1,0,0.461,0.802,2,-4.279,1,0.029,0.0105,2.18E-05,0.253,0.384,100.179,1
1998,5,1,0.69,0.664,5,-7.715,0,0.0542,0.000447,0.0343,0.073,0.63,87.287,1
1993,1,0,0.441,0.538,9,-8.597,1,0.0253,0.241,0,0.105,0.302,151.82,1
2007,1,0,0.577,0.619,7,-8.004,1,0.0581,0.613,0.000151,0.232,0.958,141.207,0
1999,6,0,0.68,0.625,11,-7,0,0.0353,0.0645,5.81E-05,0.109,0.814,94.02,1
2014,8,1,0.51,0.832,9,-6.407,1,0.0304,0.00278,0,0.144,0.519,113.796,0
2008,1,1,0.445,0.628,7,-4.627,1,0.0311,0.346,0,0.099,0.322,145.885,1
2006,10,0,0.545,0.536,6,-6.704,0,0.026,0.102,0.0997,0.115,0.179,124.022,0
1996,4,0,0.643,0.589,1,-6.513,1,0.0297,0.31,1.21E-05,0.0892,0.538,76.924,0
2002,4,0,0.535,0.528,8,-7.453,1,0.0258,0.308,1.11E-06,0.0912,0.41,146.169,1
1998,10,0,0.205,0.082,7,-19.806,1,0.0325,0.983,0.891,0.147,0.0757,177.19,0
2007,6,0,0.606,0.406,10,-7.37,1,0.0323,0.147,0.000316,0.0561,0.555,78.535,0
2010,4,1,0.375,0.856,11,-6.113,0,0.078,5.31E-05,0.000693,0.238,0.672,117.109,1
2005,6,1,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,1
1994,5,0,0.857,0.519,9,-15.684,0,0.192,0.00651,0.00859,0.04,0.743,98.067,1
1992,4,0,0.693,0.827,10,-6.437,0,0.0483,0.0114,0.189,0.32,0.906,103.087,1
2007,1,0,0.154,0.954,10,-4.501,0,0.106,1.16E-05,0,0.292,0.299,181.221,0
2007,10,0,0.369,0.817,0,-6.447,1,0.0403,4.39E-05,0.0227,0.307,0.274,123.352,0
2010,3,0,0.697,0.939,10,-6.057,0,0.0578,0.0514,0.000107,0.17,0.797,125.785,0
2008,6,1,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,100.011,1
2004,1,0,0.541,0.423,4,-11.694,0,0.0277,0.468,0.464,0.167,0.217,120.034,0
2007,1,0,0.768,0.836,6,-5.64,1,0.172,0.175,0,0.298,0.731,77.509,0
2008,1,1,0.769,0.895,6,-3.914,0,0.199,0.108,0,0.291,0.539,98.466,1
2008,1,1,0.488,0.528,6,-6.127,0,0.03,0.571,0,0.206,0.164,147.871,1
1998,9,1,0.395,0.843,8,-4.476,1,0.0374,0.00483,0,0.0404,0.481,112.423,1
2008,4,0,0.658,0.583,7,-9.211,1,0.0427,0.371,0,0.168,0.723,130.524,0
1999,1,1,0.674,0.529,0,-6.188,1,0.025,0.307,2.23E-06,0.0725,0.601,89.913,1
2010,8,1,0.349,0.305,7,-12.257,1,0.0305,0.396,1.05E-05,0.14,0.138,114.896,0
2004,1,0,0.612,0.884,7,-3.92,1,0.0372,0.394,1.44E-06,0.434,0.877,121.007,1
2008,1,1,0.632,0.83,0,-4.665,1,0.0463,0.0807,7.47E-06,0.123,0.69,109.387,1
2007,1,0,0.72,0.961,1,-3.052,1,0.185,0.0351,0,0.107,0.933,131.968,0
2007,1,0,0.708,0.842,10,-7.05,0,0.048,0.0895,0,0.164,0.849,106.066,0
1999,9,0,0.38,0.967,0,-2.12,1,0.0428,0.0466,0,0.113,0.77,99.868,0
2004,2,0,0.569,0.69,7,-6.072,1,0.119,0.363,0,0.407,0.468,139.76,0
2003,11,0,0.899,0.645,10,-11.621,0,0.271,0.0435,0.101,0.358,0.348,110.895,1
2008,1,0,0.522,0.428,8,-7.663,0,0.0444,0.751,0,0.108,0.219,135.695,0
2006,1,0,0.748,0.63,1,-5.832,1,0.381,0.214,0,0.204,0.61,90.889,1
1993,1,0,0.33,0.755,8,-14.048,0,0.0585,0.0794,0.81,0.366,0.342,142.997,0
1996,4,0,0.431,0.987,2,-4.891,1,0.0997,4.74E-05,0.257,0.287,0.31,101.192,0
1997,4,0,0.64,0.864,7,-6.576,1,0.0315,0.00832,0,0.123,0.7,102.026,1
2006,1,0,0.593,0.651,9,-6.904,0,0.135,0.0169,0,0.141,0.323,86.535,1
2004,1,0,0.477,0.426,6,-6.961,1,0.043,0.544,0,0.0903,0.789,184.866,0
2010,4,0,0.543,0.73,1,-6.086,0,0.0384,0.00631,0,0.213,0.267,150.187,1
1998,1,0,0.567,0.553,2,-6.693,1,0.0258,0.483,2.42E-05,0.186,0.317,76.942,1
2004,1,1,0.871,0.82,3,-4.42,0,0.0647,0.0932,0,0.113,0.838,114.007,0
1997,9,1,0.694,0.823,1,-6.755,1,0.0917,0.118,7.11E-06,0.152,0.683,95.83,0
2003,7,1,0.763,0.729,7,-4.677,1,0.0416,0.0333,7.60E-05,0.0448,0.859,108.99,1
2006,8,0,0.465,0.99,9,-7.622,1,0.0528,0.779,0.552,0.314,0.0469,78.35,0
2010,2,0,0.268,0.995,11,-4.582,0,0.14,0.00118,0.0359,0.537,0.0393,109.946,0
2008,3,0,0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,1
2001,1,0,0.863,0.599,10,-6.846,0,0.047,0.0479,2.85E-05,0.271,0.222,94.937,1
2003,2,0,0.611,0.561,2,-8.33,1,0.0324,0.0682,0.0928,0.12,0.134,155.01,1
2005,6,0,0.624,0.337,0,-13.678,1,0.0601,0.83,0.00063,0.0867,0.783,116.3,0
2017,2,0,0.647,0.567,4,-10.191,0,0.0388,0.407,0.441,0.151,0.674,113.256,0
2015,6,0,0.849,0.694,7,-5.687,1,0.279,0.00269,0,0.355,0.333,170.034,1
2008,2,1,0.677,0.452,10,-6.468,1,0.0332,0.0736,0.0065,0.0969,0.595,72.78,1
2008,1,1,0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,1
1998,3,0,0.551,0.516,10,-9.587,0,0.027,0.289,0.00015,0.0853,0.547,99.045,0
2006,5,0,0.178,0.549,2,-4.408,0,0.0327,0.024,0.914,0.109,0.367,178.878,0
1995,1,0,0.491,0.182,10,-14.274,0,0.0346,0.9,1.24E-06,0.105,0.161,78.025,0
2009,1,0,0.472,0.631,0,-9.66,1,0.0526,0.362,0.533,0.153,0.548,122.538,0
2005,8,1,0.355,0.478,0,-8.323,1,0.0335,0.569,2.90E-06,0.194,0.269,102.971,1
2007,3,1,0.377,0.481,4,-9.676,1,0.0507,0.663,0,0.0965,0.197,150.514,0
2003,8,1,0.269,0.867,11,-6.945,0,0.0576,3.49E-05,0.494,0.976,0.309,91.036,0
2002,9,0,0.475,0.837,4,-5.324,0,0.0612,0.000171,0.0227,0.627,0.622,162.074,0
2007,6,0,0.332,0.906,7,-4.431,1,0.0364,7.77E-06,0.755,0.241,0.579,106.341,0
2010,12,1,0.533,0.83,7,-5.416,1,0.038,0.379,0,0.953,0.156,114.126,1
2000,1,0,0.889,0.643,2,-6.695,1,0.149,0.0171,0,0.236,0.641,81.371,1
2006,1,1,0.391,0.963,10,-4.378,0,0.0773,5.86E-05,0.0689,0.14,0.364,167.065,1
1991,1,0,0.264,0.198,9,-15.661,1,0.0309,0.716,0,0.339,0.411,179.352,0
2007,1,0,0.625,0.18,4,-16.52,1,0.0811,0.986,0.909,0.0851,0.288,136.232,0
2007,1,0,0.608,0.854,6,-6.473,1,0.0349,0.0973,0.000108,0.318,0.809,114.927,0
2008,9,0,0.502,0.786,7,-8.934,0,0.0365,0.0199,0.00123,0.0683,0.86,145.131,0
2012,3,1,0.402,0.479,8,-7.75,1,0.0916,0.881,2.75E-06,0.111,0.257,183.013,1
2004,3,1,0.719,0.873,7,-7.18,1,0.0895,0.00599,0.00013,0.0873,0.463,111.887,0
2008,2,1,0.618,0.79,6,-4.973,1,0.0445,0.0655,0.00641,0.11,0.545,119.987,1
1996,4,0,0.68,0.394,6,-11.833,0,0.0391,0.114,0.00145,0.0938,0.375,141.504,1
2004,1,0,0.712,0.851,0,-7.133,1,0.0521,0.0222,0.7,0.182,0.88,136.065,0
1995,6,1,0.814,0.877,1,-7.134,0,0.152,0.0866,7.36E-05,0.277,0.58,111.179,0
1995,1,0,0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,1
2002,6,0,0.496,0.209,9,-17.058,0,0.0375,0.901,0.00288,0.106,0.187,132.615,0
2008,1,0,0.654,0.708,7,-7.486,1,0.0465,0.0248,0.000201,0.0941,0.463,164.057,0
2015,12,1,0.673,0.648,1,-6.416,1,0.0432,0.115,0,0.126,0.496,127.978,1
1995,8,0,0.849,0.645,1,-7.841,1,0.0884,0.0132,3.48E-05,0.0839,0.533,93.928,1
2009,3,0,0.487,0.443,2,-7.947,1,0.0302,0.545,1.63E-06,0.121,0.245,121.826,0
2000,1,0,0.473,0.468,0,-9.46,1,0.0469,0.581,0.781,0.136,0.384,73.214,0
1998,5,0,0.745,0.79,1,-13.214,1,0.056,0.396,0.969,0.186,0.253,102.529,0
2010,10,0,0.362,0.172,0,-15.122,1,0.0428,0.982,0.0705,0.153,0.178,67.36,0
2005,3,1,0.586,0.247,7,-13.624,1,0.0284,0.413,0.0063,0.0905,0.115,140.943,1
2009,10,1,0.586,0.882,11,-3.794,0,0.0487,0.0385,0,0.32,0.706,131.008,1
2000,10,0,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,1
2006,3,0,0.587,0.633,0,-5.791,1,0.0343,0.00127,0.507,0.108,0.36,191.834,0
2005,1,1,0.515,0.202,4,-18.629,0,0.0464,0.922,0.00155,0.1,0.541,158.102,0
1997,1,0,0.817,0.67,7,-5.717,1,0.173,0.0197,0,0.0451,0.417,97.513,1
2004,8,1,0.651,0.56,6,-7.012,1,0.053,0.598,0,0.0873,0.297,104.045,1
1993,7,0,0.689,0.677,0,-6.36,1,0.0326,0.0704,0,0.0877,0.259,153.919,1
1994,9,0,0.931,0.513,2,-4.655,1,0.263,0.108,0.000435,0.272,0.3,101.064,1
2015,10,0,0.812,0.852,1,-7.87,1,0.0506,3.14E-05,0.754,0.47,0.776,121.99,0
2010,11,1,0.41,0.9,0,-4.249,0,0.0656,0.0167,1.09E-05,0.339,0.558,176.962,1
1999,1,0,0.802,0.596,7,-7.199,1,0.0976,0.00108,0.000254,0.478,0.603,93.402,0
2010,1,0,0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,1
2004,1,0,0.667,0.996,0,-2.625,1,0.0482,0.102,0.000104,0.223,0.858,131.987,0
2002,5,0,0.541,0.956,0,-4.604,1,0.0391,0.000517,0.000204,0.0964,0.759,98.833,0
1995,6,1,0.781,0.644,5,-13.319,1,0.0565,0.0646,0,0.0381,0.713,88.909,1
1992,1,0,0.683,0.525,0,-9.868,1,0.029,0.154,3.71E-05,0.0646,0.56,91.507,1
2004,8,0,0.665,0.324,7,-16.743,1,0.0299,0.306,3.34E-06,0.305,0.712,150.669,0
2006,2,0,0.429,0.701,4,-4.872,0,0.0594,0.865,0,0.954,0.409,113.429,0
2004,10,0,0.737,0.804,2,-6.366,1,0.0436,0.0616,0.0084,0.13,0.673,112.065,0
1992,1,0,0.786,0.396,1,-14.489,1,0.312,0.233,0.000912,0.124,0.376,193.5,1
2002,11,0,0.303,0.243,6,-17.821,1,0.0447,0.812,0,0.294,0.238,116.863,0
2000,12,0,0.44,0.937,2,-2.418,1,0.0623,0.000422,2.35E-05,0.799,0.498,116.42,0
2009,1,0,0.57,0.0922,0,-18.693,1,0.038,0.91,0.932,0.122,0.397,105.11,0
2006,8,0,0.542,0.351,3,-11.363,0,0.0309,0.814,0.259,0.159,0.412,119.24,0
2009,1,0,0.504,0.907,1,-3.996,1,0.0839,0.0213,0,0.359,0.653,125.145,1
2003,6,0,0.688,0.98,5,-4.862,0,0.034,0.0693,0.462,0.16,0.538,132.992,1
1999,1,1,0.544,0.498,11,-9.984,0,0.0279,0.353,0.0117,0.125,0.106,114.984,1
2000,10,0,0.418,0.663,9,-10.013,1,0.0399,0.0308,0.00197,0.111,0.133,91.305,0
2005,4,0,0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,1
2008,1,1,0.608,0.821,10,-4.985,1,0.0576,0.0752,0,0.11,0.544,128.042,1
2002,1,0,0.488,0.216,7,-15.521,0,0.0704,0.771,0,0.465,0.562,103.748,0
2007,1,0,0.749,0.766,8,-4.329,1,0.0477,0.0447,0,0.0347,0.671,114.998,0
2010,12,0,0.781,0.722,7,-8.376,1,0.0668,0.236,0.00042,0.077,0.532,87.862,1
2010,5,0,0.766,0.563,2,-7.384,0,0.0348,0.00542,0.202,0.243,0.823,120.158,0
2004,5,0,0.537,0.955,10,-6.995,0,0.0474,0.081,0.896,0.67,0.383,132.979,0
2007,2,0,0.687,0.738,5,-5.682,0,0.0558,0.638,0,0.492,0.96,121.892,0
2008,11,0,0.679,0.991,7,-5.543,1,0.0489,0.000195,0.000601,0.28,0.945,134.011,0
1997,10,0,0.494,0.766,11,-7.706,1,0.0367,0.00129,0.18,0.185,0.238,120.03,0
2003,9,0,0.814,0.0649,0,-24.801,0,0.951,0.934,0.0209,0.587,0.73,100.539,0
2004,6,0,0.5,0.845,1,-5.015,1,0.0369,0.00184,0,0.106,0.539,95.199,1
1997,4,0,0.696,0.565,0,-7.933,0,0.0506,0.327,0.555,0.116,0.307,126.416,0
2007,11,0,0.714,0.458,10,-11.975,0,0.178,0.138,0.0687,0.16,0.716,170.033,0
2006,4,0,0.553,0.837,6,-5.608,1,0.0452,0.00941,0,0.372,0.432,140.495,1
2009,1,0,0.472,0.631,0,-9.66,1,0.0526,0.362,0.533,0.153,0.548,122.538,0
2004,8,0,0.792,0.638,1,-5.706,1,0.0339,0.0993,0.913,0.0899,0.694,122.85,0
2010,10,0,0.543,0.342,1,-8.162,1,0.0304,0.555,0,0.115,0.244,137.292,1
1995,1,0,0.77,0.442,0,-7.998,1,0.026,0.603,0,0.0779,0.616,104.228,1
2005,5,0,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,1
1991,9,0,0.505,0.825,4,-5.721,0,0.0401,0.000182,0.000948,0.0855,0.541,119.987,1
2009,12,1,0.234,0.745,7,-6.017,1,0.0524,0.175,0,0.295,0.41,93.825,1
2006,9,0,0.269,0.314,4,-13.629,0,0.0291,0.9,0.502,0.582,0.183,84.72,0
2005,2,0,0.324,0.844,6,-5.902,0,0.055,0.0392,0,0.429,0.454,154.082,0
2002,1,0,0.546,0.663,6,-8.264,1,0.0262,0.121,0.00269,0.12,0.913,76.711,0
2005,2,0,0.468,0.286,5,-14.363,1,0.0314,0.238,0,0.182,0.241,149.561,0
2004,11,1,0.727,0.611,0,-4.878,1,0.399,0.0309,2.75E-06,0.178,0.51,172.238,0
2005,1,0,0.737,0.446,7,-9.029,0,0.0361,0.646,0.329,0.316,0.611,91.989,0
2010,11,1,0.476,0.443,9,-7.563,1,0.0282,0.105,7.97E-06,0.123,0.165,72.888,1
1999,8,0,0.722,0.81,8,-7.463,1,0.0336,0.119,7.13E-06,0.377,0.561,123.272,1
2002,4,0,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,1
2004,1,0,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,89.922,1
2017,2,1,0.66,0.821,8,-7.299,0,0.0332,0.0249,0.606,0.561,0.52,128.243,1
2002,1,0,0.496,0.895,8,-4.027,1,0.147,0.205,0,0.0626,0.654,164.363,1
1996,8,0,0.899,0.393,1,-10.886,1,0.306,0.175,0.000823,0.191,0.547,95.383,0
1998,1,0,0.494,0.817,1,-8.409,1,0.0516,0.00878,2.26E-06,0.0958,0.755,122.671,1
2002,11,1,0.517,0.608,10,-7.206,1,0.0265,0.0924,0,0.0707,0.506,62.65,1
2006,7,0,0.721,0.855,10,-9.002,0,0.0538,0.105,0.854,0.111,0.664,95.006,0
1997,1,1,0.812,0.605,7,-8.342,1,0.289,0.000452,5.48E-06,0.0796,0.441,105.859,1
